id,timestamp,hostname,interface,description,encapsulation,vlan,rewrite,input_policy,output_policy,modified_by_id
39664,2021-05-21 05:00:45.703322,PRQG0049CIBE001,Bundle-Ether37.953,RSCFEOL002_CONS,dot1q,953,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39665,2021-05-21 05:00:45.703357,PRQG0049CIBE001,Bundle-Ether37.954,PRQG0049CICU001 FTTH DHCP Public IP,dot1q,954,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39666,2021-05-21 05:00:45.703392,PRQG0049CIBE001,Bundle-Ether37.1030,*** IPB23004_NPQOL2_CONS ***,dot1q,1030,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39667,2021-05-21 05:00:45.703427,PRQG0049CIBE001,Bundle-Ether37.1039,*** IPB23005_NPQ1FNAT ***,dot1q,1039,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39668,2021-05-21 05:00:45.703463,PRQG0049CIBE001,Bundle-Ether37.1201,CONS_NPQHUOL002,dot1q,1201,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39669,2021-05-21 05:00:45.703498,PRQG0049CIBE001,Bundle-Ether37.1202,CONS_NPQHUOL003,dot1q,1202,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39670,2021-05-21 05:00:45.703534,PRQG0049CIBE001,Bundle-Ether37.1203,CONS_NPQHUOL001,dot1q,1203,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39671,2021-05-21 05:00:45.703569,PRQG0049CIBE001,Bundle-Ether37.1207,NPQFEOL001 FTTH DHCP,dot1q,1207,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39672,2021-05-21 05:00:45.703605,PRQG0049CIBE001,Bundle-Ether37.1601,PRQG0049CICU001_MSAN_VDSL_DHCP_VCON,dot1q,1601,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39673,2021-05-21 05:00:45.703640,PRQG0049CIBE001,Bundle-Ether37.1602,PRQG0049CICU001_MSAN_ADSL_DHCP_CONS,dot1q,1602,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39674,2021-05-21 05:00:47.566517,SPC00E67CIBE002,Bundle-Ether44.1050,*** IPB23006_NPQOL2_CORP ***,dot1q,1050,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39675,2021-05-21 05:00:47.566590,SPC00E67CIBE002,Bundle-Ether44.1401,CORP_NPQHUOL002,dot1q,1401,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39676,2021-05-21 05:00:47.566632,SPC00E67CIBE002,Bundle-Ether44.1402,CORP_NPQHUOL003,dot1q,1402,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39677,2021-05-21 05:00:47.566670,SPC00E67CIBE002,Bundle-Ether44.1403,CORP_NPQHUOL001,dot1q,1403,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39678,2021-05-21 05:00:47.566707,SPC00E67CIBE002,Bundle-Ether44.1404,ALAHUOL002_CORP,dot1q,1404,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39679,2021-05-21 05:00:47.566743,SPC00E67CIBE002,Bundle-Ether44.1405,ALAFEOL002_CORP,dot1q,1405,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39680,2021-05-21 05:00:47.566780,SPC00E67CIBE002,Bundle-Ether44.1406,RSCFEOL001_CORP,dot1q,1406,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39681,2021-05-21 05:00:47.566815,SPC00E67CIBE002,Bundle-Ether44.1407,RSCFEOL002_CORP,dot1q,1407,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39682,2021-05-21 05:00:47.566851,SPC00E67CIBE002,Bundle-Ether44.1408,BNKFEOL003_CORP,dot1q,1408,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39683,2021-05-21 05:00:47.566887,SPC00E67CIBE002,Bundle-Ether44.1410,CLAFEOL001_CORP,dot1q,1410,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39684,2021-05-21 05:00:47.566922,SPC00E67CIBE002,Bundle-Ether44.1411,CLAFEOL002_CORP,dot1q,1411,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39685,2021-05-21 05:00:47.566958,SPC00E67CIBE002,Bundle-Ether44.1412,CLAFEOL003_CORP,dot1q,1412,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39686,2021-05-21 05:00:47.566994,SPC00E67CIBE002,Bundle-Ether44.1413,CLAFEOL004 FTTH PPPoE,dot1q,1413,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39687,2021-05-21 05:00:47.567029,SPC00E67CIBE002,Bundle-Ether44.1414,CLAFEOL005 FTTH PPPoE,dot1q,1414,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39688,2021-05-21 05:00:47.567064,SPC00E67CIBE002,Bundle-Ether44.1415,CLAFEOL006 FTTH PPPoE,dot1q,1415,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39689,2021-05-21 05:00:47.567100,SPC00E67CIBE002,Bundle-Ether44.1416,LBSFEOL001 FTTH PPPoE_RID156033,dot1q,1416,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39690,2021-05-21 05:00:47.567135,SPC00E67CIBE002,Bundle-Ether44.1417,LBSFEOL002 FTTH PPPoE_RID156033,dot1q,1417,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39691,2021-05-21 05:00:47.567171,SPC00E67CIBE002,Bundle-Ether44.1418,BATFEOL002 FTTH PPPoE,dot1q,1418,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39692,2021-05-21 05:00:47.567207,SPC00E67CIBE002,Bundle-Ether44.1419,BATS0002CICU001_BATFEOL003_CORP,dot1q,1419,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39693,2021-05-21 05:00:47.567242,SPC00E67CIBE002,Bundle-Ether44.1420,BATS0002CICU001_BATFEOL004_CORP,dot1q,1420,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39694,2021-05-21 05:00:47.567278,SPC00E67CIBE002,Bundle-Ether44.1422,LIPS1300CICU001_LIPHUOL001_CORP,dot1q,1422,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39695,2021-05-21 05:00:47.567314,SPC00E67CIBE002,Bundle-Ether44.1423,LIPS1300CICU001_LIPHUOL002_CORP,dot1q,1423,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39696,2021-05-21 05:00:47.567349,SPC00E67CIBE002,Bundle-Ether44.1425,SUB00527CICU001_SUBFEOL002_CORP,dot1q,1425,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39697,2021-05-21 05:00:47.567384,SPC00E67CIBE002,Bundle-Ether44.1426,LIPS1300CICU001_LIPHFEOL001_CORP,dot1q,1426,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39698,2021-05-21 05:00:47.567420,SPC00E67CIBE002,Bundle-Ether44.1427,NPQFEOL001 FTTH PPPoE,dot1q,1427,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39699,2021-05-21 05:00:47.567455,SPC00E67CIBE002,Bundle-Ether44.1428,ALAFEOL001 FTTH PPPoE_1,dot1q,1428,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39700,2021-05-21 05:00:47.567490,SPC00E67CIBE002,Bundle-Ether44.1429,ALAHUOL001 FTTH PPPoE,dot1q,1429,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39701,2021-05-21 05:00:47.567525,SPC00E67CIBE002,Bundle-Ether44.1431,OLPHUOL002 FTTH PPPoE,dot1q,1431,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39702,2021-05-21 05:00:47.567561,SPC00E67CIBE002,Bundle-Ether44.1432,SBCHUOL001 FTTH PPPoE,dot1q,1432,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39703,2021-05-21 05:00:47.567596,SPC00E67CIBE002,Bundle-Ether44.1433,BLAPXBLACICU001_MRGHUOL001 FTTH PPPoE,dot1q,1433,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39704,2021-05-21 05:00:47.567631,SPC00E67CIBE002,Bundle-Ether44.1434,BLAPXBLACICU001_BLAHUOL001_FTTH PPPoE,dot1q,1434,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39705,2021-05-21 05:00:47.567667,SPC00E67CIBE002,Bundle-Ether44.1435,LIPS1300CICU001_LIPHFEOL002_CORP,dot1q,1435,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39706,2021-05-21 05:00:47.567702,SPC00E67CIBE002,Bundle-Ether44.1436,LIPS1300CICU001_ROSFEOL002_CORP,dot1q,1436,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39707,2021-05-21 05:00:47.567737,SPC00E67CIBE002,Bundle-Ether44.1437,ALGHUOL001_CORP,dot1q,1437,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39708,2021-05-21 05:00:47.567773,SPC00E67CIBE002,Bundle-Ether44.1438,MLLHUOL001 FTTH PPPoE,dot1q,1438,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39709,2021-05-21 05:00:47.567808,SPC00E67CIBE002,Bundle-Ether44.1439,NSBS1366CICU001_NSBFEOL001 FTTH PPPoE,dot1q,1439,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39710,2021-05-21 05:00:47.567844,SPC00E67CIBE002,Bundle-Ether44.1440,NSBS1366CICU001_NSBFEOL002_CORP,dot1q,1440,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39711,2021-05-21 05:00:47.567879,SPC00E67CIBE002,Bundle-Ether44.1441,CABN5695CICU001_CABHUOL001_CORP,dot1q,1441,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39712,2021-05-21 05:00:47.567914,SPC00E67CIBE002,Bundle-Ether44.1444,BCNHUOL001 FTTH PPPoE,dot1q,1444,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39713,2021-05-21 05:00:47.567950,SPC00E67CIBE002,Bundle-Ether44.1445,HGYHUOL001 FTTH PPPoE,dot1q,1445,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39714,2021-05-21 05:00:47.567985,SPC00E67CIBE002,Bundle-Ether44.1446,GSNPB009FEOL001_FTTH_PPPoE,dot1q,1446,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39715,2021-05-21 05:00:47.568020,SPC00E67CIBE002,Bundle-Ether44.1447,BVTPB004FEOL001_FTTH_PPPoE,dot1q,1447,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39716,2021-05-21 05:00:47.568056,SPC00E67CIBE002,Bundle-Ether44.1448,MPGPB037FEOL001_FTTH_PPPoE,dot1q,1448,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39717,2021-05-21 05:00:47.568091,SPC00E67CIBE002,Bundle-Ether44.1449,STXPB001FEOL001_FTTH_PPPoE,dot1q,1449,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39718,2021-05-21 05:00:47.568126,SPC00E67CIBE002,Bundle-Ether44.1450,TRJPB020FEOL001_FTTH_PPPoE,dot1q,1450,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39719,2021-05-21 05:00:47.568181,SPC00E67CIBE002,Bundle-Ether44.1451,BLAPXBLACICU001 ORIHUOL001 FTTH PPPoE,dot1q,1451,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39720,2021-05-21 05:00:47.568211,SPC00E67CIBE002,Bundle-Ether44.1452,CABN5695CICU001_MNXFEOL001_CORP,dot1q,1452,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39721,2021-05-21 05:00:47.568240,SPC00E67CIBE002,Bundle-Ether44.1453,CABN5695CICU001_SRNHUOL001_CORP,dot1q,1453,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39722,2021-05-21 05:00:47.568269,SPC00E67CIBE002,Bundle-Ether44.1454,CABN5695CICU001_TVRHUOL001_CORP,dot1q,1454,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39723,2021-05-21 05:00:47.568297,SPC00E67CIBE002,Bundle-Ether44.1455,DAUHUOL001 FTTH PPPoE,dot1q,1455,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39724,2021-05-21 05:00:47.568326,SPC00E67CIBE002,Bundle-Ether44.1456,LTIFEOL002.SROS3549CICU001 FTTH PPPoE,dot1q,1456,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39725,2021-05-21 05:00:47.568355,SPC00E67CIBE002,Bundle-Ether44.1457,LTIFEOL003.SROS3549CICU001 FTTH PPPoE,dot1q,1457,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39726,2021-05-21 05:00:47.568384,SPC00E67CIBE002,Bundle-Ether44.1458,BLAPXBLACICU001 BGCHUOL001 FTTH PPPoE,dot1q,1458,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39727,2021-05-21 05:00:47.568413,SPC00E67CIBE002,Bundle-Ether44.1459,SROPXSROCICU001_SROFEOL002 FTTH_PPPoE,dot1q,1459,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39728,2021-05-21 05:00:47.568442,SPC00E67CIBE002,Bundle-Ether44.1460,SROPXSROCICU001_SROFEOL003 FTTH_PPPoE,dot1q,1460,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39729,2021-05-21 05:00:47.568471,SPC00E67CIBE002,Bundle-Ether44.1461,BNNS0801CICU001_BNNFEOL002_CORP,dot1q,1461,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39730,2021-05-21 05:00:47.568500,SPC00E67CIBE002,Bundle-Ether44.1462,BNNS0801CICU001_BNNFEOL003_CORP,dot1q,1462,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39731,2021-05-21 05:00:47.568528,SPC00E67CIBE002,Bundle-Ether44.1463,OLGPXOLGCICU001_OLPHUOL001_FTTH_PPPoE,dot1q,1463,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39732,2021-05-21 05:00:47.568557,SPC00E67CIBE002,Bundle-Ether44.1464,NSBS1366CICU001_LIAFEOL001_FTTH_PPPoE,dot1q,1464,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39733,2021-05-21 05:00:47.568586,SPC00E67CIBE002,Bundle-Ether44.1466,NSBS1366CICU001_TUYFEOL001_FTTH_PPPoE,dot1q,1466,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39734,2021-05-21 05:00:47.568615,SPC00E67CIBE002,Bundle-Ether44.1467,OLGPXOLGCICU001_OLPFEOL001_FTTH_PPPoE,dot1q,1467,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39735,2021-05-21 05:00:47.568644,SPC00E67CIBE002,Bundle-Ether44.1468,SUB00527CICU001_SUBFEOL001_FTTH_PPPoE,dot1q,1468,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39736,2021-05-21 05:00:47.568673,SPC00E67CIBE002,Bundle-Ether44.1469,TUG00N31CICU001_AMUHUOL001_CORP,dot1q,1469,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39737,2021-05-21 05:00:47.568702,SPC00E67CIBE002,Bundle-Ether44.1470,TUG00N31CICU001_TUGHUOL001_CORP,dot1q,1470,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39738,2021-05-21 05:00:47.568730,SPC00E67CIBE002,Bundle-Ether44.1471,TUG00N31CICU001_TUGHUOL002_CORP,dot1q,1471,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39739,2021-05-21 05:00:47.568761,SPC00E67CIBE002,Bundle-Ether44.1472,TUG00N31CICU001_IGGHUOL001_CORP,dot1q,1472,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39740,2021-05-21 05:00:47.568790,SPC00E67CIBE002,Bundle-Ether44.1473,CBBHUOL001 FTTH PPPoE,dot1q,1473,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39741,2021-05-21 05:00:47.568818,SPC00E67CIBE002,Bundle-Ether44.1474,SFUHUOL002 FTTH PPPoE,dot1q,1474,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39742,2021-05-21 05:00:47.568847,SPC00E67CIBE002,Bundle-Ether44.1475,LAGN0000CICU001_PSQHUOL002_FTTH_PPPoE,dot1q,1475,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39743,2021-05-21 05:00:47.568876,SPC00E67CIBE002,Bundle-Ether44.1476,LAGN0000CICU001_VINFEOL001_FTTH_PPPoE,dot1q,1476,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39744,2021-05-21 05:00:47.568904,SPC00E67CIBE002,Bundle-Ether44.1478,NSBFEOL003_CORP,dot1q,1478,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39745,2021-05-21 05:00:47.568933,SPC00E67CIBE002,Bundle-Ether44.1479,NSBS1366CICU001_CATFEOL001_FTTH_PPPoE,dot1q,1479,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39746,2021-05-21 05:00:47.568962,SPC00E67CIBE002,Bundle-Ether44.1480,NSBS1366CICU001_BYNFEOL001_FTTH_PPPoE,dot1q,1480,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39747,2021-05-21 05:00:47.568991,SPC00E67CIBE002,Bundle-Ether44.1801,PRQG0049CICU001_MSAN_DSL_PPPoE_CORP,dot1q,1801,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39748,2021-05-21 05:00:47.569020,SPC00E67CIBE002,Bundle-Ether44.1805,CLA00633CICU001_MSAN_DSL_PPPoE_CORP,dot1q,1805,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39749,2021-05-21 05:00:47.569048,SPC00E67CIBE002,Bundle-Ether44.1806,BATS0002CICU001_MSAN_DSL_PPPoE,dot1q,1806,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39750,2021-05-21 05:00:47.569077,SPC00E67CIBE002,Bundle-Ether44.1807,LIPS1300CICU001_DSL_CORP,dot1q,1807,rewrite ingress tag pop 1 symmetric,PLDT-FIXED-CB-HSI-IN,,1
39751,2021-05-21 05:00:47.569107,SPC00E67CIBE002,Bundle-Ether102.102,TI98-012017-30560_asbr_1-194X2PO,dot1q,102,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39752,2021-05-21 05:00:47.569136,SPC00E67CIBE002,Bundle-Ether102.103,PLDT HK LIMITED-ICBG_PID1-1AZTRZY_MANAGED E/IPLC_500M,dot1q,103,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39753,2021-05-21 05:00:47.569165,SPC00E67CIBE002,Bundle-Ether102.104,PLDT US LTD._PID1-1BA6P6O_ETHERNET IPL_500M,dot1q,104,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39754,2021-05-21 05:00:47.569194,SPC00E67CIBE002,Bundle-Ether102.105,MACH 86 TECHNOLOGIES CORP._PID1-1B78KSD_ETHERNET IPL_100M,dot1q,105,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39755,2021-05-21 05:00:47.569223,SPC00E67CIBE002,Bundle-Ether102.106,CBG202009180071820,dot1q,106,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39756,2021-05-21 05:00:47.569252,SPC00E67CIBE002,Bundle-Ether102.107,SHIDAIKEJI TECHNOLOGY CORPORATION-CLARK_PID1-1B9NHHL_MANAGED E/IPLC_500M,dot1q,107,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39757,2021-05-21 05:00:47.569281,SPC00E67CIBE002,Bundle-Ether102.108,PLDT GLOBAL CORPORATION-GA_PID1-1B5GKFO_MANAGED E/IPLC_50M,dot1q,108,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39758,2021-05-21 05:00:47.569310,SPC00E67CIBE002,Bundle-Ether102.109,PLDT US LTD._PID1-1BD2814_MANAGED E/IPLC_10M,dot1q,109,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39759,2021-05-21 05:00:47.569340,SPC00E67CIBE002,Bundle-Ether102.110,Techlog Center Philippines_PID1-15MEU6E_METRO E-WAN_1500M,dot1q,110,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39760,2021-05-21 05:00:47.569371,SPC00E67CIBE002,Bundle-Ether102.111,"AMAZON WEB SERVICES PHILIPPINES, INC._PID1-1AXEI10_MANAGED E/IPLC_500M",dot1q,111,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39761,2021-05-21 05:00:47.569402,SPC00E67CIBE002,Bundle-Ether102.114,ACQUIRE ASIA PACIFIC_PID1-1BKG5SY_MANAGED E/IPLC_1000M,dot1q,114,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39762,2021-05-21 05:00:47.569432,SPC00E67CIBE002,Bundle-Ether102.115,PLDT HK LIMITED-ICBG_PID1-1BKQPPW_ELINE_1000M,dot1q,115,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39763,2021-05-21 05:00:47.569461,SPC00E67CIBE002,Bundle-Ether102.118,PLDT HK LTD._PID1-1BEEUZP_ELINE_200M,dot1q,118,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39764,2021-05-21 05:00:47.569491,SPC00E67CIBE002,Bundle-Ether102.120,HGTI_PID1-1BQW5C7_ELINE_300M,dot1q,120,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39765,2021-05-21 05:00:47.569520,SPC00E67CIBE002,Bundle-Ether102.121,TELSTRA PHILIPPINES INC.-GA_PID1-1BUART6_2G,dot1q,121,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39766,2021-05-21 05:00:47.569549,SPC00E67CIBE002,Bundle-Ether102.122,CORPORATE TECH  INC_PID1-1BXFW9B_ELINE_2000M,dot1q,122,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39767,2021-05-21 05:00:47.569578,SPC00E67CIBE002,Bundle-Ether102.123,CORPORATE TECHNOLOGIES INCORPORATED_PID1-1BXFWEX_ELINE_1000M,dot1q,123,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39768,2021-05-21 05:00:47.569607,SPC00E67CIBE002,Bundle-Ether102.124,PLDT (SG) PTE. LTD._PID1-1BZ4E4M_ELINE_40M,dot1q,124,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39769,2021-05-21 05:00:47.569636,SPC00E67CIBE002,Bundle-Ether102.125,ACQUIRE ASIA PACIFIC_PID1-1BYG87S_ELINE_1000M,dot1q,125,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39770,2021-05-21 05:00:47.569666,SPC00E67CIBE002,Bundle-Ether102.126,PLDT (SG) PTE. LTD._PID1-1BZ4ZGU_ELINE_50M,dot1q,126,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39771,2021-05-21 05:00:47.569695,SPC00E67CIBE002,Bundle-Ether102.127,PLDT (SG) PTE. LTD._PID1-1BZ4YYR_20M,dot1q,127,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39772,2021-05-21 05:00:47.569724,SPC00E67CIBE002,Bundle-Ether102.128,PLDT (SG) PTE. LTD._PID1-1BZ3SUY_ELINE_30M,dot1q,128,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39773,2021-05-21 05:00:47.569752,SPC00E67CIBE002,Bundle-Ether102.129,CORP TECH INCORP_PID1-1BXFVT2_ELINE_2000M,dot1q,129,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39774,2021-05-21 05:00:47.569781,SPC00E67CIBE002,Bundle-Ether102.130,PLDT (SG) PTE. LTD._PID1-1C1ML5D_ELINE_20M,dot1q,130,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39775,2021-05-21 05:00:47.569810,SPC00E67CIBE002,Bundle-Ether102.131,PLDT (SG) PTE. LTD._PID1-1C1ML09_ELINE_30M,dot1q,131,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39776,2021-05-21 05:00:47.569839,SPC00E67CIBE002,Bundle-Ether102.132,PLDT (SG) PTE. LTD._PID1-1C1LLGJ_ELINE_30M,dot1q,132,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39777,2021-05-21 05:00:47.569868,SPC00E67CIBE002,Bundle-Ether102.133,PLDT (SG) PTE. LTD._PID1-1C1ML3R_ELINE_20M,dot1q,133,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39778,2021-05-21 05:00:47.569897,SPC00E67CIBE002,Bundle-Ether102.134,PLDT (SG) PTE. LTD._PID1-1C1ML4K_ELINE_20M,dot1q,134,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39779,2021-05-21 05:00:47.569925,SPC00E67CIBE002,Bundle-Ether102.135,PLDT (SG) PTE. LTD._PID1-1C1ML66_ELINE_10M,dot1q,135,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39780,2021-05-21 05:00:47.569954,SPC00E67CIBE002,Bundle-Ether102.136,PLDT (SG) PTE. LTD._PID1-1C1LLHN_ELINE_20M,dot1q,136,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
