hostname,interface,description
SUB00527CICU001,Bundle-Ether10003.1192,IPR3115_PNB_PHILIPPINE NATIONAL BANK_PID1-19CZYE3_IPVPN_2M
SUB00527CICU001,Bundle-Ether10003.1193,IPR3467_CHNTRST_CTBC BANK (PHILIPPINES) CORP._PID1-19AU2XB_IPVPN_512K
SUB00527CICU001,Bundle-Ether10003.1197,IPR3467_CHNTRST_CTBC BANK (PHILIPPINES) CORP._PID1-191H3EE/CT1C01-012021-42281_IPVPN_512K
SUB00527CICU001,Bundle-Ether10003.1198,"IPR3007_BDO_PID1-1AV4YIN/SIDBDO01-062020-27419_BDO UNIBANK, INC._IPVPN_64K"
SUB00527CICU001,Bundle-Ether10003.4082,IPR30116_FIBERHOME_PID1-18QV548_WISTRON_INFOCOMM_(ACER_INFORMATION_PRODUCTS)_SBCFEDE001
SUB00527CICU001,Bundle-Ether10004.1001,IPR30800_FTTH_NMS_SUBFEOL002 FTTH NMS
SUB00527CICU001,Bundle-Ether10004.1026,IPR30076_IPTV_SUBFEOL002_IPTV_DHCP
SUB00527CICU001,Bundle-Ether10004.1101,RIZAL COMMERCIAL BANKING CORPORATION-DATA_PID1-18SZOCV_BRAINS IPVPN-LL_128K
SUB00527CICU001,Bundle-Ether10004.1105,SEAGAMES - NORTHLUZON - OPEN WATER SWIMMING_PIDIP___2019112510596_BRAINS IPVPN-LL_50M
SUB00527CICU001,BVI3070,SID_PATY2D1_222_PID_PATY2D1_222
SUB00527CICU001,BVI100031024,IPR30903_FTTH_VoIP_Prod_SUBFEOL001 FTTH RTP
SUB00527CICU001,BVI100031025,IPR30076_IPTV_SUBFEOL001 IPTV DHCP
SUB00527CICU001,BVI100041024,SUBFEOL002 FTTH RTP
SUB00527CICU001,BVI100041025,SUBFEOL002 IPTV DHCP
SPC00E67CIBE001,Bundle-Ether36.101,IPR30800_FTTH_NMS
SPC00E67CIBE001,Bundle-Ether36.102,IPR30006_SECUREDNS_ASBR_CTCS_1_TBD
SPC00E67CIBE001,Bundle-Ether36.103,IPR40003_OAM_ASBR_CTCS_1_TBD
SPC00E67CIBE001,Bundle-Ether36.104,IPR30004_IT_LAN_ASBR_CTCS_1_TBD
SPC00E67CIBE001,Bundle-Ether36.301,IPR6190_IPTSNCR
SPC00E67CIBE001,Bundle-Ether36.302,IPR3172_BDO_NET
SPC00E67CIBE001,Bundle-Ether36.304,IPR7066_LIFELNE
SPC00E67CIBE001,Bundle-Ether36.700,***test pilot ent***
SPC00E67CIBE001,Bundle-Ether102.100,IPR30903_FTTH_VoIP_Prod
SPC00E67CIBE001,Bundle-Ether102.101,IPR30800_FTTH_NMS
SPC00E67CIBE001,Bundle-Ether102.102,IPR30076_IPTV
SPC00E67CIBE001,Bundle-Ether102.103,IPR40005_SIGTRAN_ASBR_CTHS_1_TBD
SPC00E67CIBE001,Bundle-Ether102.104,IPR40003_OAM_ASBR_CTHS_1_TBD
SPC00E67CIBE001,Bundle-Ether102.105,IPR40011_MBP_ASBR_CTHS_1_TBD
SPC00E67CIBE001,Bundle-Ether102.106,IPR40014_ASBR_CTHS_1_TBD
SPC00E67CIBE001,Bundle-Ether102.107,For SMART_DMZ_IT_DC_IT Servers_RID145156
SPC00E67CIBE001,Bundle-Ether102.108,IPR30044_HUANMS
SPC00E67CIBE001,Bundle-Ether102.301,IPR6190_IPTSNCR
SPC00E67CIBE001,Bundle-Ether102.302,IPR3172_BDO_NET
SPC00E67CIBE001,Bundle-Ether102.303,IPR7060_GRNCRSS
SPC00E67CIBE001,Bundle-Ether102.304,IPR7066_LIFELNE
SPC00E67CIBE001,Bundle-Ether102.305,IPR3007_BDO
SPC00E67CIBE001,Bundle-Ether102.306,IPR3012_ROSE
SPC00E67CIBE001,Bundle-Ether102.307,IPR3068_PJLHUIL
SPC00E67CIBE001,Bundle-Ether102.308,IPR3094_CHINA
SPC00E67CIBE001,Bundle-Ether102.309,IPR3115_PNB
SPC00E67CIBE001,Bundle-Ether102.310,IPR3200_PURGOLD
SPC00E67CIBE001,Bundle-Ether102.311,IPR3232_EWBANK
SPC00E67CIBE001,Bundle-Ether102.312,IPR3374_LBCXPRS
SPC00E67CIBE001,Bundle-Ether102.313,IPR3450_TANAY
SPC00E67CIBE001,Bundle-Ether102.314,IPR3926_BPI03
SPC00E67CIBE001,Bundle-Ether102.315,IPR7032_DIAFSSI
SPC00E67CIBE001,Bundle-Ether102.316,IPR7479_EPTARPI
SPC00E67CIBE001,Bundle-Ether102.317,IPR7566_JRSBC
SPC00E67CIBE001,Bundle-Ether102.318,IPR7723_RUDLINC
SPC00E67CIBE001,Bundle-Ether102.319,IPR7900_HANDINN
SPC00E67CIBE001,Bundle-Ether102.320,IPR3110_BOC
SPC00E67CIBE001,Bundle-Ether102.321,IPR5426_MBTCDUO
SPC00E67CIBE001,Bundle-Ether102.322,IPR30012_NGNSIG
SPC00E67CIBE001,Bundle-Ether102.323,IPR3181_PSBANK
SPC00E67CIBE001,Bundle-Ether102.324,IPR7259_GENEONE
SPC00E67CIBE001,Bundle-Ether102.325,IPR3848_DHLXPRS
SPC00E67CIBE001,Bundle-Ether102.327,IPR3219_ROBNSON
SPC00E67CIBE001,Bundle-Ether102.328,IPR7695_ONEFOOD
SPC00E67CIBE001,Bundle-Ether102.329,IPR7797_SCANGLB
SPC00E67CIBE001,Bundle-Ether102.330,IPR3175_METBANK
SPC00E67CIBE001,Bundle-Ether102.331,IPR30116_FIBERHOME
SPC00E67CIBE001,Bundle-Ether102.332,IPR7582_KAMCORP_MKTSPC_ASBR_CTHS
SPC00E67CIBE001,Bundle-Ether102.333,IPR3547_PSMT
SPC00E67CIBE001,Bundle-Ether102.334,IPR3135_SECBANK
SPC00E67CIBE001,Bundle-Ether102.335,IPR3393_VICSAL_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.336,IPR6111_BIRMO_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.337,IPR3381_LARES_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.338,IPR3713_MAXCARE_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.339,IPR3182_MEDCARD_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.340,IPR3223_SM-SVI_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.341,IPR7290_PAMANA_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.342,IPR3063_ABOITIZ_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.343,IPR3837_SMFI_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.344,IPR7476_RBCPI_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.345,IPR7500_DNDOOCD_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.346,IPR3013_GOLDARC_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.347,IPR3191_NIPPON_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.348,IPR3179_GOLDLCS_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.349,IPR5448_PHLHLTH_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.350,IPR7632_LANDTRANS_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.351,IPR3059_PRULIFE_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.352,IPR3619_NETNFRA_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.353,IPR8073_CLADSWD_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.354,IPR3133_ARGENT_TO_HSYN
SPC00E67CIBE001,Bundle-Ether102.355,IPR3023_SUNLIFE
SPC00E67CIBE001,Bundle-Ether102.356,IPR3867_AVENTUS
SPC00E67CIBE001,Bundle-Ether102.357,IPR5270_DMLTB
SPC00E67CIBE001,Bundle-Ether102.358,IPR7740_RICOH
SPC00E67CIBE001,Bundle-Ether102.359,IPR3046_INSULAR
SPC00E67CIBE001,Bundle-Ether102.360,IPR8046_CAVALCI
SPC00E67CIBE001,Bundle-Ether102.361,IPR3220_VETERAN
SPC00E67CIBE001,Bundle-Ether102.362,IPR3615_LNDBANK
SPC00E67CIBE001,Bundle-Ether102.363,IPR5495_LBP
SPC00E67CIBE001,Bundle-Ether102.364,IPR3289_PSSLOAN
SPC00E67CIBE001,Bundle-Ether102.365,IPR3616_RCBCVPN
SPC00E67CIBE001,Bundle-Ether102.366,IPR5686_EMSCAI
SPC00E67CIBE001,Bundle-Ether102.367,IPR3124_RCBC
SPC00E67CIBE001,Bundle-Ether102.368,IPR3157_EXECUTV
SPC00E67CIBE001,Bundle-Ether102.369,IPR3042_NBSTORE
SPC00E67CIBE001,Bundle-Ether102.370,IPR3729_HAMMAD
SPC00E67CIBE001,Bundle-Ether102.371,IPR3067_RUSTANS
SPC00E67CIBE001,Bundle-Ether102.372,IPR3726_ASIANTI
SPC00E67CIBE001,Bundle-Ether102.373,IPR5419_STONINO
SPC00E67CIBE001,Bundle-Ether102.375,IPR3366_CARDBNK
SPC00E67CIBE001,Bundle-Ether102.376,IPR3790_ROB-SAV
SPC00E67CIBE001,Bundle-Ether102.377,IPR3825_GUSINC
SPC00E67CIBE001,Bundle-Ether102.378,IPR3326_AUBANK_POI_ASBR_CTHS
SPC00E67CIBE001,Bundle-Ether102.379,IPR8157_CIMBPH_POI_ASBR_CTHS
SPC00E67CIBE001,Bundle-Ether102.380,IPR3921_GSIS2
SPC00E67CIBE001,Bundle-Ether102.381,IPR5392_POLYIC
SPC00E67CIBE001,Bundle-Ether102.384,IPR7998_AVISION
SPC00E67CIBE001,Bundle-Ether102.385,IPR3446_DAV-CTH
SPC00E67CIBE001,Bundle-Ether102.386,IPR3423_ACDI
SPC00E67CIBE001,Bundle-Ether102.387,IPR3493_ADKONEK
SPC00E67CIBE001,Bundle-Ether102.388,IPR3598_AFPMBAI
SPC00E67CIBE001,Bundle-Ether102.389,IPR6104_IXSFRL
SPC00E67CIBE001,Bundle-Ether102.390,IPR3099_COCACOL
SPC00E67CIBE001,Bundle-Ether102.391,IPR3187_WILCON
SPC00E67CIBE001,Bundle-Ether102.392,IPR3796_DEPTAG
SPC00E67CIBE001,Bundle-Ether102.393,IPR6060_LOFALC
SPC00E67CIBE001,Bundle-Ether102.394,IPR6166_HDMF
SPC00E67CIBE001,Bundle-Ether102.395,IPR3164_STRADCM
SPC00E67CIBE001,Bundle-Ether102.396,IPR3290_DBP
SPC00E67CIBE001,Bundle-Ether102.399,IPR3544_BOIDATA
SPC00E67CIBE001,Bundle-Ether102.401,IPR5604_SMBINC
SPC00E67CIBE001,Bundle-Ether102.402,IPR6170_PEPSI
SPC00E67CIBE001,Bundle-Ether102.403,IPR7481_BUOFTT
SPC00E67CIBE001,Bundle-Ether102.405,IPR7928_ALPHACO
SPC00E67CIBE001,Bundle-Ether102.408,IPR7528_NMEATIS
SPC00E67CIBE001,Bundle-Ether102.409,IPR5498_MALAYAN
SPC00E67CIBE001,Bundle-Ether102.410,IPR3827_ORIXMET
SPC00E67CIBE001,Bundle-Ether102.411,IPR5349_CRDMIT
SPC00E67CIBE001,Bundle-Ether102.412,IPR3499_SUMISHO
SPC00E67CIBE001,Bundle-Ether102.413,IPR3038_MERCURY
SPC00E67CIBE001,Bundle-Ether102.414,IPR3075_MTTRADE
SPC00E67CIBE001,Bundle-Ether102.415,IPR3844_SUYSING
SPC00E67CIBE001,Bundle-Ether102.416,IPR3315_MAPFRE
SPC00E67CIBE001,Bundle-Ether102.417,IPR3852_PBCOM1
SPC00E67CIBE001,Bundle-Ether102.418,IPR5226_KSTI
SPC00E67CIBE001,Bundle-Ether102.419,IPR3077_BINGO
SPC00E67CIBE001,Bundle-Ether102.420,IPR3027_GIGAHTZ
SPC00E67CIBE001,Bundle-Ether102.421,IPR3045_YSACARE
SPC00E67CIBE001,Bundle-Ether102.422,IPR3101_BELREWM
SPC00E67CIBE001,Bundle-Ether102.423,IPR3044_YELLOWC
SPC00E67CIBE001,Bundle-Ether102.424,IPR3195_STORE
SPC00E67CIBE001,Bundle-Ether102.425,IPR7337_MAXGINC
SPC00E67CIBE001,Bundle-Ether102.426,IPR3104_PHILBUS
SPC00E67CIBE001,Bundle-Ether102.427,IPR5221_MEYWARE
SPC00E67CIBE001,Bundle-Ether102.428,IPR3397_PIONEER
SPC00E67CIBE001,Bundle-Ether102.431,IPR3456_YUSEN
SPC00E67CIBE001,Bundle-Ether102.432,IPR3361_UCPBVPN
SPC00E67CIBE001,Bundle-Ether102.433,IPR3373_JARDINE
SPC00E67CIBE001,Bundle-Ether102.434,IPR3382_TOYOTA
SPC00E67CIBE001,Bundle-Ether102.435,IPR5268_INLAND
SPC00E67CIBE001,Bundle-Ether102.436,IPR3467_CHNTRST
SPC00E67CIBE001,Bundle-Ether102.437,IPR3117_SGS
SPC00E67CIBE001,Bundle-Ether102.438,IPR7062_PACIFIC
SPC00E67CIBE001,Bundle-Ether102.439,IPR5414_ROYALD
SPC00E67CIBE001,Bundle-Ether102.442,IPR7885_SEAGAME
SPC00E67CIBE001,Bundle-Ether102.443,SPCMKT_ASBR_CTHS_IPR7388_HIYASCO
SPC00E67CIBE001,Bundle-Ether102.444,SPCMKT_ASBR_CTHS_IPR3074_PGMC
SPC00E67CIBE001,Bundle-Ether102.445,SPCMKT_ASBR_CTHS_IPR7757_ALLHOME
SPC00E67CIBE001,Bundle-Ether102.446,IPR3526_MANULFE
SPC00E67CIBE001,Bundle-Ether102.447,SPCMKT_ASBR_CTHS_IPR8094_CGMBLCN
SPC00E67CIBE001,Bundle-Ether102.448,SPCMKT_ASBR_CTHS_IPR3025_ABENSON
SPC00E67CIBE001,Bundle-Ether102.449,IPR30107_TELCOSYS
SPC00E67CIBE001,Bundle-Ether102.450,IPR30071_WAVION
SPC00E67CIBE001,Bundle-Ether102.451,IPR5375_PLDTVPN
SPC00E67CIBE001,Bundle-Ether102.452,IPR7114_PAREF
SPC00E67CIBE001,Bundle-Ether102.453,IPR3434_UNION
SPC00E67CIBE001,Bundle-Ether102.454,IPR7721_FASTLCO
SPC00E67CIBE001,Bundle-Ether102.455,IPR5469_FRESNS
SPC00E67CIBE001,Bundle-Ether102.456,IPR6231_ERAWAN
SPC00E67CIBE001,Bundle-Ether102.457,IPR7674_SEQUINC
SPC00E67CIBE001,Bundle-Ether102.458,IPR3294_AIR21
SPC00E67CIBE001,Bundle-Ether102.459,IPR5244_101RES
SPC00E67CIBE001,Bundle-Ether102.460,IPR8208_HKTEST_POI_ASBR_CTHS
SPC00E67CIBE001,Bundle-Ether102.461,IPR30024_SERVICE_CENTER
SPC00E67CIBE001,Bundle-Ether102.462,IPR4515_SUNSHOP
SPC00E67CIBE001,Bundle-Ether102.463,IPR7212_AIGSERV
SPC00E67CIBE001,Bundle-Ether102.464,IPR39000_ONEACCESS
SPC00E67CIBE001,Bundle-Ether102.465,IPR6161_VOYAGER
SPC00E67CIBE001,Bundle-Ether102.466,IPR3401_BANKBYN
SPC00E67CIBE001,Bundle-Ether102.467,IPR8106_BNCMEXI
SPC00E67CIBE001,Bundle-Ether102.470,IPR3551_GUAGUA
SPC00E67CIBE001,Bundle-Ether102.471,IPR3566_SUPER8
SPC00E67CIBE001,Bundle-Ether102.473,IPR7783_DICTMDS
SPC00E67CIBE001,Bundle-Ether102.474,IPR3533_PRODBNK
SPC00E67CIBE001,Bundle-Ether102.475,IPR3941_ROBCORP
SPC00E67CIBE001,Bundle-Ether102.476,IPR7966_PITOAXM_CTHS POI
SPC00E67CIBE001,Bundle-Ether102.477,IPR3666_MNDALAY
SPC00E67CIBE001,Bundle-Ether102.478,IPR7441_BNKSENT
SPC00E67CIBE001,Bundle-Ether102.480,IPR7515_NTPCORP
SPC00E67CIBE001,Bundle-Ether102.481,IPR8007_EPLDT
SPC00E67CIBE001,Bundle-Ether102.482,IPR3480_BANCNET
SPC00E67CIBE001,Bundle-Ether102.483,IPR3430_PTBC
SPC00E67CIBE001,Bundle-Ether102.484,IPR6152_PAYMAYA
SPC00E67CIBE001,Bundle-Ether102.485,IPR3604_MAYBANK
SPC00E67CIBE001,Bundle-Ether102.487,IPR3367_UCPBSAV
SPC00E67CIBE001,Bundle-Ether102.488,IPR3301_GRNBANK
SPC00E67CIBE001,Bundle-Ether102.489,IPR3458_MALAYAN
SPC00E67CIBE001,Bundle-Ether102.490,IPR5641_AUBC_CTHS POI
SPC00E67CIBE001,Bundle-Ether102.491,IPR3530_COUNTRY
SPC00E67CIBE001,Bundle-Ether102.492,IPR8102_SKYCABL
SPC00E67CIBE001,Bundle-Ether102.493,IPR8011_ROSACOV
SPC00E67CIBE001,Bundle-Ether102.497,IPR8033_MEDDINC
SPC00E67CIBE001,Bundle-Ether102.498,IPR7961_UNISAV
SPC00E67CIBE001,Bundle-Ether102.499,IPR5345_LUZDEV
SPC00E67CIBE001,Bundle-Ether102.500,IPR5283_AMBER
SPC00E67CIBE001,Bundle-Ether102.501,IPR3251_PHMORRS
SPC00E67CIBE001,Bundle-Ether102.502,IPR3389_ASIABRW
SPC00E67CIBE001,Bundle-Ether102.503,IPR3426_BSP
SPC00E67CIBE001,Bundle-Ether102.504,IPR3690_JFC
SPC00E67CIBE001,Bundle-Ether102.505,IPR3885_BOC
SPC00E67CIBE001,Bundle-Ether102.506,IPR5286_DPWH
SPC00E67CIBE001,Bundle-Ether102.507,IPR5610_YCAB
SPC00E67CIBE001,Bundle-Ether102.508,IPR5622_SOUTH
SPC00E67CIBE001,Bundle-Ether102.509,IPR5681_SMPI
SPC00E67CIBE001,Bundle-Ether102.510,IPR5689_PAXYS
SPC00E67CIBE001,Bundle-Ether102.511,IPR5718_LEISURE
SPC00E67CIBE001,Bundle-Ether102.512,IPR6018_PLDTSIP
SPC00E67CIBE001,Bundle-Ether102.513,IPR6040_EXTPI
SPC00E67CIBE001,Bundle-Ether102.514,IPR6045_NBCCTC
SPC00E67CIBE001,Bundle-Ether102.515,IPR6067_IONE
SPC00E67CIBE001,Bundle-Ether102.516,IPR6101_UNION
SPC00E67CIBE001,Bundle-Ether102.517,IPR7910_SANDEN
SPC00E67CIBE001,Bundle-Ether102.518,IPR8226_SHINMAG
SPC00E67CIBE001,Bundle-Ether102.519,IPR8232_MDSTPRK
SPC00E67CIBE001,Bundle-Ether102.520,IPR3959_CSBI
SPC00E67CIBE001,Bundle-Ether102.521,IPR7699_EWICPHI
SPC00E67CIBE001,Bundle-Ether102.522,IPR7844_FETMSOL
SPC00E67CIBE001,Bundle-Ether102.523,IPR3178_CEBU-P
SPC00E67CIBE001,Bundle-Ether102.524,IPR5205_PAGASA
SPC00E67CIBE001,Bundle-Ether102.525,IPR8136_ROYCEMC
SPC00E67CIBE001,Bundle-Ether102.526,IPR3994_BDO_WRL
SPC00E67CIBE001,Bundle-Ether102.527,IPR5297_HMHM
SPC00E67CIBE001,Bundle-Ether102.528,IPR5320_SANBEDA
SPC00E67CIBE001,Bundle-Ether102.529,IPR5204_CTDCL
SPC00E67CIBE001,Bundle-Ether102.530,IPR3291_METROGA
SPC00E67CIBE001,Bundle-Ether102.531,IPR3972_PHLPINC
SPC00E67CIBE001,Bundle-Ether102.532,IPR5733_MEDCITY
SPC00E67CIBE001,Bundle-Ether102.533,IPR6153_AYALA2_AWS
SPC00E67CIBE001,Bundle-Ether102.534,IPR6209_IEAEI
SPC00E67CIBE001,Bundle-Ether102.535,IPR3770_KWASAKI
SPC00E67CIBE001,Bundle-Ether102.536,IPR5727_IONE
SPC00E67CIBE001,Bundle-Ether102.537,IPR3061_SUYEN
SPC00E67CIBE001,Bundle-Ether102.538,IPR3284_SNROQUE
SPC00E67CIBE001,Bundle-Ether102.539,IPR7319_SERENTY
SPC00E67CIBE001,Bundle-Ether102.540,IPR7239_SOSCHLD
SPC00E67CIBE001,Bundle-Ether102.541,IPR7938_MICARE
SPC00E67CIBE001,Bundle-Ether102.542,IPR5376_FLMTRCS
SPC00E67CIBE001,Bundle-Ether102.543,IPR7611_PECS
SPC00E67CIBE001,Bundle-Ether102.544,IPR5263_SINAG
SPC00E67CIBE001,Bundle-Ether102.545,IPR3517_UNGLASS
SPC00E67CIBE001,Bundle-Ether102.546,IPR3548_ZRBI
SPC00E67CIBE001,Bundle-Ether102.547,IPR6199_CAGPWER
SPC00E67CIBE001,Bundle-Ether102.548,IPR3060_BOARDWK
SPC00E67CIBE001,Bundle-Ether102.549,IPR5264_BMMC
SPC00E67CIBE001,Bundle-Ether102.550,POI IPR8301_ALGOTIA
SPC00E67CIBE001,Bundle-Ether102.551,IPR3542_KNTETSU
SPC00E67CIBE001,Bundle-Ether102.552,IPR3008_TELETEC
SPC00E67CIBE001,Bundle-Ether102.553,IPR3975_RSTNCC
SPC00E67CIBE001,Bundle-Ether102.554,IPR5713_JEASTL
SPC00E67CIBE001,Bundle-Ether102.555,IPR3914_DTYFREE
SPC00E67CIBE001,Bundle-Ether102.556,IPR7897_ORICOPH
SPC00E67CIBE001,Bundle-Ether102.558,IPR5436_TMC
SPC00E67CIBE001,Bundle-Ether102.559,IPR3154_BEAUTYP
SPC00E67CIBE001,Bundle-Ether102.560,IPR3853_MOONSUN
SPC00E67CIBE001,Bundle-Ether102.561,IPR7008_FLYACE
SPC00E67CIBE001,Bundle-Ether102.562,IPR3824_SDV
SPC00E67CIBE001,Bundle-Ether102.563,IPR7713_LANANG
SPC00E67CIBE001,Bundle-Ether102.564,IPR3772_NETLIVE
SPC00E67CIBE001,Bundle-Ether102.565,IPR5600_KDDI_DENSO1
SPC00E67CIBE001,Bundle-Ether102.566,IPR5603_KDDI_DENSO2
SPC00E67CIBE001,Bundle-Ether102.567,IPR3413_EQUICOM
SPC00E67CIBE001,Bundle-Ether102.568,IPR7926_BISCUIT
SPC00E67CIBE001,Bundle-Ether102.569,IPR5704_DSWD
SPC00E67CIBE001,Bundle-Ether102.570,IPR3279_SWUPGWY
SPC00E67CIBE001,Bundle-Ether102.571,IPR6043_ROXAS
SPC00E67CIBE001,Bundle-Ether102.572,POI IPR8191_PGOVLAG
SPC00E67CIBE001,Bundle-Ether102.700,***test pilot ent***
SPC00E67CIBE001,Bundle-Ether102.4071,eNodeB<>EnodeB (X2)_S1_CR-20210107-00372_CR-20210107-00378
SPC00E67CIBE001,Bundle-Ether102.4073,BTS<>BSC (Southbound)_ABIS_CR-20210107-00372_CR-20210107-00378
SPC00E67CIBE001,Bundle-Ether102.4074,NodeB<>RNC (Southbound)_IUB_CR-20210107-00372_CR-20210107-00378
SPC00E67CIBE001,Bundle-Ether102.4075,eNodeB<>SSU (Clocking)_SYNC_CR-20210107-00372_CR-20210107-00378
SPC00E67CIBE001,Bundle-Ether102.4083,IPR39983_RADNMS_POI_CTHS
SPC00E67CIBE001,Bundle-Ether30000.888,SPCHUBS003 IPR30001_BNG_DRA
SPC00E67CIBE001,Bundle-Ether30005.888,SPCHUBS008 IPR30001_BNG_DRA
LCN04117CIRO001,Bundle-Ether31.2002,IPR30903_FTTH_VoIP_Prod
LCN04117CIRO001,Bundle-Ether31.2541,**Connected to HUAWEI-L3-LINK ASBR-1**
LCN04117CIRO001,Bundle-Ether31.4003,eNodeB<>PIVOT MME_X2_S1 IPR40004_S1_CR-20201209-00278
LCN04117CIRO001,Bundle-Ether31.4004,IPR40005_SIGTRAN
LCN04117CIRO001,Bundle-Ether31.4005,IPR40007_MBB
LCN04117CIRO001,Bundle-Ether31.4006,IPR40003_OAM
LCN04117CIRO001,Bundle-Ether31.4007,IPR40006_VOIP (MGW)
LCN04117CIRO001,Bundle-Ether31.4008,IPR40011_MBP (BBW)
LCN04117CIRO001,Bundle-Ether31.4009,IPR30004_IT_LAN IT Connectivity (Enterprise)
LCN04117CIRO001,Bundle-Ether31.4010,IPR30005_IT_DC IT Connectivity (Data Center)
LCN04117CIRO001,Bundle-Ether31.4011,IPR40026_VOIP_IMS PS to IMS
LCN04117CIRO001,Bundle-Ether31.4012,IPR40008_GPRS PS Core to Core Traffic
LCN04117CIRO001,Bundle-Ether31.4085,IPR30076_IPTV
LCN04117CIRO001,Bundle-Ether32.2542,**Connected to HUAWEI-L3-LINK ASBR-1**
LCN04117CIRO001,MgmtEth0/RSP0/CPU0/0,
MLLN0037CICU001,Bundle-Ether1001.105,PID1-15PS5UT_SMART COMMUNICATIONS INC._BRAINS IPVPN-LL_50M
MLLN0037CICU001,Bundle-Ether1001.4081,Robinsons Malolos_MLLHUDE004
MLLN0037CICU001,Bundle-Ether10001.1026,IPR30076_IPTV IPR30076_IPTV_MLLHUOL001_IPTV_MULTICAST
MLLN0037CICU001,Bundle-Ether10001.1102,IPR3616_RCBCVPN PID1-11OIL7T_RCBC SAVINGS BANK-DATA_IPVPN FTTH_2M
MLLN0037CICU001,Bundle-Ether10001.1104,IPR7388_HIYASCO HIYASCO_PID_1-153GVU8
MLLN0037CICU001,Bundle-Ether10001.1106,IPR5495_LBP LAND BANK OF THE PHILIPPINES_PID1-RPN3Q0_IPVPN_128K
MLLN0037CICU001,Bundle-Ether10001.1107,"IPR3172_BDO_NET BDO UNIBANK, INC._PID1-1833BK4_BRAINS IPVPN-LL_12M"
MLLN0037CICU001,Bundle-Ether10001.1108,IPR3172_BDO_NET BDO_NET_PID_1-16P5XUI
MLLN0037CICU001,Bundle-Ether10001.1109,IPR3074_PGMC PHILIPPINE GAMING MANAGEMENT CORPORATION_PID547491_SHOPS.WORK_64K
MLLN0037CICU001,Bundle-Ether10001.1110,IPR3135_SECBANK SECURITY BANK CORPORATION_PID1-16FWOKR_BRAINS IPVPN-LL_2M
MLLN0037CICU001,Bundle-Ether10001.1114,IPR3232_EWBANK EAST WEST BANKING CORPORATION_PID1-16EWX9M_BRAINS IPVPN-LL_10M
MLLN0037CICU001,Bundle-Ether10001.1116,IPR3374_LBCXPRS LBC EXPRESS INC._PID1-189MPAP_BRAINS IPVPN-LL_2M
MLLN0037CICU001,Bundle-Ether10001.1117,IPR7757_ALLHOME ALLHOME CORP._PID1-18E9EHC_BRAINS IPVPN-LL_2M
MLLN0037CICU001,Bundle-Ether10001.1122,"IPR3075_MTTRADE BANK OF MAKATI (A RURAL BANK), INC._PID1-18L0X8O_BRAINS IPVPN-LL_2M"
MLLN0037CICU001,Bundle-Ether10001.1123,IPR3825_GUSINC GRAND UNION SUPERMARKET INCORPORATED_PID1-18XR51Q_BRAINS IPVPN-LL_2M
MLLN0037CICU001,Bundle-Ether10001.1127,IPR3615_LNDBANK LAND BANK OF THE PHILIPPINES_PID1-19O4EB2_BRAINS IPVPN-LL_2M
MLLN0037CICU001,Bundle-Ether10001.1132,IPR3926_BPI03 BANK OF THE PHILIPPINE ISLANDS_PID000000_IPVPN_2M
MLLN0037CICU001,Bundle-Ether10001.2001,IPR30044_HUANMS IPR30044_HUANMS_MLLHUOL001_FTTH_NMS
MLLN0037CICU001,Bundle-Ether10001.2102,IPR3526_MANULFE MANUFACTURERS LIFE INSURANCE CO._PID1-1AOV8ST_IPVPN_4M
MLLN0037CICU001,Bundle-Ether10001.2103,IPR3921_GSIS2 GOVERNMENT SERVICE INSURANCE SYSTEM_PID1-1B3QZM6_SHOPS.WORK_2M
MLLN0037CICU001,Bundle-Ether10001.2105,"IPR8094_CGMBLCN CITY GOVERNMENT OF MALOLOS, BULACAN_PID1-1AW6220_IPVPN_2M"
MLLN0037CICU001,Bundle-Ether10001.2107,"IPR3025_ABENSON SID WSI05-102020-12246_WALTERMART SUPERMARKET, INC._PID104330495_SHOPS.WORK_512K"
MLLN0037CICU001,Bundle-Ether10001.2108,IPR3616_RCBCVPN RIZAL COMMERCIAL BANKING CORPORATION-DATA_PID1-13MC201_SID RCBC01-052010-54258_SHOPS.WORK_1M
MLLN0037CICU001,Bundle-Ether10001.2110,IPR3374_LBCXPRS LBC EXPRESS INC._PID1-1B4P11C_IPVPN_1M
